id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W2911067532,Yang Shang-ying|Yanming Liu|Mengjie Liang,https://openalex.org/A5018575745|https://openalex.org/A5100393269|https://openalex.org/A5080822368,|https://orcid.org/0000-0002-3498-367X|,CN|CN|CN,Nanning Normal University|Nanning Normal University|Nanning Normal University,https://openalex.org/I4210151929|https://openalex.org/I4210151929|https://openalex.org/I4210151929,True|False|False,,6,https://openalex.org/I4210151929,Teachers’ Personal Knowledge Management Tools and Application Strategies Exploration Based on the SECI Model,https://doi.org/10.1109/icime.2018.00079,,1.11033215,,False,en,False,closed,,,,,Personal Information Management and User Behavior,2018-12-01,2018.0,article
https://openalex.org/W3128334177,Ahmed Aljuboori|Lubab Ahmed Tawfeeq|Khamis A. Al-Karawi,https://openalex.org/A5004429170|https://openalex.org/A5068494743|https://openalex.org/A5021838322,https://orcid.org/0000-0002-8224-357X|https://orcid.org/0000-0003-2938-5488|https://orcid.org/0000-0001-9275-6902,IQ|IQ|IQ,University of Baghdad|University of Baghdad|University of Diyala,https://openalex.org/I135120706|https://openalex.org/I135120706|https://openalex.org/I78277041,True|False|False,cc-by-nc,6,https://openalex.org/I135120706,Pushing towards ehealth for iraqi hypertensives: an integrated class association rules into SECI model,https://doi.org/10.11591/ijeecs.v22.i1.pp522-533,,0.98615174,,False,en,True,diamond,Indonesian Journal of Electrical Engineering and Computer Science,https://openalex.org/S2764855249,2502-4752,journal,Diverse Scientific Research Studies,2021-04-01,2021.0,article
https://openalex.org/W2556307790,Chukwudi Uwasomba|Preetila Seeam|Xavier Bellekens|Amar Seeam,https://openalex.org/A5006038187|https://openalex.org/A5083473833|https://openalex.org/A5029196733|https://openalex.org/A5028009465,https://orcid.org/0000-0002-6572-2835||https://orcid.org/0000-0003-1849-5788|https://orcid.org/0000-0001-8203-1545,MU||GB|MU,Middlesex University||Abertay University|Middlesex University,https://openalex.org/I4210163761||https://openalex.org/I877506347|https://openalex.org/I4210163761,True|False|False|False,,6,https://openalex.org/I4210163761,Managing knowledge flows in Mauritian multinational corporations: Empirical analysis using the SECI model,https://doi.org/10.1109/emergitech.2016.7737363,,0.57756211,,False,en,False,closed,,,,,Innovation and Knowledge Management,2016-08-01,2016.0,article
https://openalex.org/W3045398733,Xiao-Peng Guo|Yanmin Xue,https://openalex.org/A5008437767|https://openalex.org/A5101370564,https://orcid.org/0000-0001-5745-2866|,CN|CN,Xi'an University of Technology|Xi'an University of Technology,https://openalex.org/I4210131919|https://openalex.org/I4210131919,True|False,cc-by,6,https://openalex.org/I4210131919,The Professional Education Ecosystem of Industrial Design at Georgia Institute of Technology Based on SECI Model,https://doi.org/10.1051/e3sconf/202017902032,,0.0,,False,en,True,diamond,E3S Web of Conferences,https://openalex.org/S4210186093,2267-1242,journal,Engineering Education and Curriculum Development,2020-01-01,2020.0,article
https://openalex.org/W4244333377,Zhenyu Zhang|Fang Huang,https://openalex.org/A5045664438|https://openalex.org/A5039964546,https://orcid.org/0000-0002-9847-1403|https://orcid.org/0000-0003-4827-4898,AU|AU,Murdoch University|Murdoch University,https://openalex.org/I176790772|https://openalex.org/I176790772,True|False,,5,https://openalex.org/I176790772,An extended SECI model to incorporate inter-organisational knowledge flows and open innovation,https://doi.org/10.1504/ijkms.2020.110671,,0.46320224,,False,en,False,closed,International Journal of Knowledge Management Studies,https://openalex.org/S137166528,1743-8268,journal,Innovation and Knowledge Management,2020-01-01,2020.0,article
https://openalex.org/W2768209882,Krittawaya Thongkoo|Patcharin Panjaburee|Kannika Daungcharone,https://openalex.org/A5082315587|https://openalex.org/A5025010269|https://openalex.org/A5053305679,https://orcid.org/0000-0003-2167-658X|https://orcid.org/0000-0002-9781-8743|https://orcid.org/0000-0002-4108-2087,TH|TH|TH,Mahidol University|Mahidol University|Chiang Mai University,https://openalex.org/I25399158|https://openalex.org/I25399158|https://openalex.org/I48076826,True|False|False,,7,https://openalex.org/I25399158,An Inquiry Blended SECI Model-Based Learning Support Approach for Promoting Perceptions and Learning Achievement of University Students,https://doi.org/10.1109/iiai-aai.2017.75,,1.39198275,,False,en,False,closed,,,,,Innovative Teaching and Learning Methods,2017-07-01,2017.0,article
https://openalex.org/W2524493415,Lingling Zhang|Ming-hui Zhao|Qiao Wang,https://openalex.org/A5100384159|https://openalex.org/A5112217438|https://openalex.org/A5103024799,https://orcid.org/0000-0003-1405-0992||https://orcid.org/0000-0003-3160-5267,CN|CN|CN,University of Chinese Academy of Sciences|Chinese Academy of Sciences|Chinese Academy of Sciences|University of Chinese Academy of Sciences|University of Chinese Academy of Sciences|Chinese Academy of Sciences,https://openalex.org/I4210165038|https://openalex.org/I19820366|https://openalex.org/I19820366|https://openalex.org/I4210165038|https://openalex.org/I4210165038|https://openalex.org/I19820366,True|False|False,,6,https://openalex.org/I4210165038|https://openalex.org/I19820366,Research on Knowledge Sharing and Transfer in Remanufacturing Engineering Management Based on SECI Model,https://doi.org/10.15302/j-fem-2016030,National Natural Science Foundation of China,0.50162713,,False,en,True,bronze,Frontiers of Engineering Management,https://openalex.org/S2764515337,2095-7513,journal,Knowledge Management and Sharing,2016-01-01,2016.0,article
https://openalex.org/W4380680255,Jing Wang|Eunyoung Kim,https://openalex.org/A5100378617|https://openalex.org/A5100370249,https://orcid.org/0000-0002-9262-5133|https://orcid.org/0000-0003-0072-2233,CN|JP|JP,Dalian Polytechnic University|Japan Advanced Institute of Science and Technology|Japan Advanced Institute of Science and Technology,https://openalex.org/I88372448|https://openalex.org/I177738480|https://openalex.org/I177738480,True|True,cc-by,6,https://openalex.org/I177738480|https://openalex.org/I88372448,The Development and Validation of an Instrument to Collaborative Teaching Assessment under the Impact of COVID-19 through the SECI Model,https://doi.org/10.3390/su15129540,China Scholarship Council,7.4031442,,False,en,True,gold,Sustainability,https://openalex.org/S10134376,2071-1050,journal,Higher Education Practises and Engagement,2023-06-14,2023.0,article
https://openalex.org/W4404633599,Chang Liu,https://openalex.org/A5115603014,https://orcid.org/0000-0002-0142-5735,CN,Southwestern University of Finance and Economics,https://openalex.org/I204831749,True,,5,https://openalex.org/I204831749,The application of AI and product innovation efficiency: the role of knowledge innovation under SECI model,https://doi.org/10.1108/ajim-04-2024-0348,,4.73522833,,False,en,False,closed,Aslib Journal of Information Management,https://openalex.org/S4210181081,2050-3806,journal,Big Data and Business Intelligence,2024-11-22,2024.0,article
https://openalex.org/W2033352683,Shouxian Liu|Yu Peng,https://openalex.org/A5081938369|https://openalex.org/A5103675993,https://orcid.org/0000-0003-1519-7056|https://orcid.org/0000-0001-7744-6498,CN|CN,Beijing Institute of Graphic Communication|Beijing Municipal Government|Central University of Finance and Economics,https://openalex.org/I4210135483|https://openalex.org/I4210110145|https://openalex.org/I137867983,True|False,,3,https://openalex.org/I4210135483,Knowledge Flow in Creative Industrial Cluster and C-SECI Model,https://doi.org/10.1109/iciii.2011.203,Beijing Institute of Graphic Communication,0.0,,False,en,False,closed,,,,,Innovation and Knowledge Management,2011-11-01,2011.0,article
https://openalex.org/W2152685977,Yaqin Zheng|YU Zi-zhong,https://openalex.org/A5113993154|https://openalex.org/A5100526589,|,CN|CN,Anhui University of Finance and Economics|Anhui University of Finance and Economics,https://openalex.org/I188935350|https://openalex.org/I188935350,True|False,,4,https://openalex.org/I188935350,Knowledge Sharing System of E-business Ecosystem Based on SECI Model,https://doi.org/10.1109/icee.2010.464,Anhui University,0.0,,False,en,False,closed,,,,,Knowledge Management and Sharing,2010-05-01,2010.0,article
https://openalex.org/W2099918002,Natapone Charsombut,https://openalex.org/A5063954249,,TH,Asian Institute of Technology,https://openalex.org/I38538140,True,,3,https://openalex.org/I38538140,Collaborative knowledge management in organisation from SECI model framework,https://doi.org/10.1504/ijmom.2011.039529,,1.47398487,,False,en,False,closed,International Journal of Modelling in Operations Management,https://openalex.org/S4210218074,2042-4094,journal,Knowledge Management and Sharing,2011-01-01,2011.0,article
https://openalex.org/W1550787715,Andrzey Lis,https://openalex.org/A5032317739,,PL,Nicolaus Copernicus University,https://openalex.org/I3019271933,True,cc-by,5,https://openalex.org/I3019271933,Knowledge Creation and Conversion in Military Organizations: How the SECI Model is Applied Within Armed Forces,https://doi.org/10.7341/20141012,,0.77712735,,False,en,True,diamond,Journal of Entrepreneurship Management and Innovation,https://openalex.org/S2764665428,2299-7075,journal,Military Strategy and Technology,2014-01-01,2014.0,article
https://openalex.org/W4312274286,Spyros Avdımıotıs|Fotis Kilipiris|Andreanna Tragouda,https://openalex.org/A5041487887|https://openalex.org/A5078596025|https://openalex.org/A5059729751,https://orcid.org/0000-0002-1396-0081||,GR|GR|GR,International Hellenic University|International Hellenic University|International Hellenic University,https://openalex.org/I183898223|https://openalex.org/I183898223|https://openalex.org/I183898223,True|False|False,,2,https://openalex.org/I183898223,SECI model questionnaire validation for hospitality establishments,https://doi.org/10.1504/ijtmkt.2022.126274,,0.23094297,,False,en,False,closed,International Journal of Technology Marketing,https://openalex.org/S195362841,1741-878X,journal,"Business, Innovation, and Economy",2022-01-01,2022.0,article
https://openalex.org/W2973108659,Jorge Fernando|Sílvio Popadiuk|Neusa Maria Bastos Fernandes dos Santos,https://openalex.org/A5049670275|https://openalex.org/A5088578957|https://openalex.org/A5068982737,https://orcid.org/0000-0001-6923-8859|https://orcid.org/0000-0003-1089-4928|https://orcid.org/0000-0003-3469-4592,BR|BR|BR,Pontifícia Universidade Católica de São Paulo|Universidade Presbiteriana Mackenzie|Pontifícia Universidade Católica de São Paulo,https://openalex.org/I98466806|https://openalex.org/I18167132|https://openalex.org/I98466806,True|False|False,,5,https://openalex.org/I98466806,Knowledge management at Unilever South America – enabling conditions and their interaction with the SECI model,https://doi.org/10.7867/1980-4431.2019v24n2p7-26,,1.02780951,,False,en,True,diamond,Revista de Negócios,https://openalex.org/S4210176371,1413-3849,journal,Competitive and Knowledge Intelligence,2019-08-20,2019.0,article
https://openalex.org/W2316950184,Abbas Afrazeh|Navid Nezafati,https://openalex.org/A5010340782|https://openalex.org/A5037107602,https://orcid.org/0000-0001-6078-5047|https://orcid.org/0000-0002-0567-1642,IR|IR,Amirkabir University of Technology|Amirkabir University of Technology,https://openalex.org/I158248296|https://openalex.org/I158248296,True|False,,3,https://openalex.org/I158248296,A Method for Measurement of Knowledge in Organization Based on the SECI Model,https://doi.org/10.1142/9789812770592_0013,,1.35658393,,False,en,False,closed,Knowledge management,https://openalex.org/S4210230235,1990-1259,book series,Quality and Management Systems,2007-08-01,2007.0,preprint
https://openalex.org/W2054531529,Lai Wenhua|Chi Fushu,https://openalex.org/A5065157483|https://openalex.org/A5026959814,|,CN|CN,Wenzhou University|Wenzhou University,https://openalex.org/I146620803|https://openalex.org/I146620803,True|False,,2,https://openalex.org/I146620803,Evalution research based on SECI model in E-learning,https://doi.org/10.1109/iceceng.2011.6056750,,0.0,,False,en,False,closed,,,,,Online and Blended Learning,2011-09-01,2011.0,article
https://openalex.org/W2936773086,Xin Lin,https://openalex.org/A5049611891,https://orcid.org/0009-0005-3022-0957,,,,True,cc-by,3,,Research on the Industrial Technology Road-Mapping Based on the SECI Model,https://doi.org/10.4236/jss.2019.74005,,1.02780951,,False,en,True,diamond,Open Journal of Social Sciences,https://openalex.org/S2784850370,2327-5952,journal,Innovation and Knowledge Management,2019-01-01,2019.0,article
https://openalex.org/W3159004450,Hongda Liu|Pinbo Yao|Xiaoxia Wang|Jialiang Huang|Liying Yu,https://openalex.org/A5076836933|https://openalex.org/A5030442678|https://openalex.org/A5100360043|https://openalex.org/A5103278071|https://openalex.org/A5077313732,https://orcid.org/0000-0002-2628-7041|https://orcid.org/0000-0001-9948-4364|https://orcid.org/0000-0002-8952-1632|https://orcid.org/0000-0002-8387-7320|https://orcid.org/0000-0002-8570-7181,CN|CN|CN|CN|CN,Shanghai University|Shanghai University|Shanghai University|Shanghai University|Shanghai University,https://openalex.org/I113940042|https://openalex.org/I113940042|https://openalex.org/I113940042|https://openalex.org/I113940042|https://openalex.org/I113940042,False|False|False|False|True,cc-by,59,https://openalex.org/I113940042,Research on the Peer Behavior of Local Government Green Governance Based on SECI Expansion Model,https://doi.org/10.3390/land10050472,,9.77375394,,False,en,True,gold,Land,https://openalex.org/S2738397068,2073-445X,journal,Environmental Sustainability in Business,2021-05-01,2021.0,article
https://openalex.org/W4205123541,Christie Attard|Michelle L. Elliot|Paulann Grech|Brendan McCormack,https://openalex.org/A5010720835|https://openalex.org/A5074827594|https://openalex.org/A5049388028|https://openalex.org/A5054445562,https://orcid.org/0000-0002-8147-3429|https://orcid.org/0000-0002-0181-5581|https://orcid.org/0000-0001-5485-0893|https://orcid.org/0000-0001-8525-8905,GB|MT|GB|MT|GB,Queen Margaret University|University of Malta|Queen Margaret University|University of Malta|Queen Margaret University,https://openalex.org/I181656237|https://openalex.org/I197854408|https://openalex.org/I181656237|https://openalex.org/I197854408|https://openalex.org/I181656237,True|False|False|False,cc-by,5,https://openalex.org/I181656237|https://openalex.org/I197854408,Adopting the Concept of ‘Ba' and the ‘SECI' Model in Developing Person-Centered Practices in Child and Adolescent Mental Health Services,https://doi.org/10.3389/fresc.2021.744146,,1.26281966,https://pubmed.ncbi.nlm.nih.gov/36188764,False,en,True,gold,Frontiers in Rehabilitation Sciences,https://openalex.org/S4210195722,2673-6861,journal,"Counseling, Therapy, and Family Dynamics",2022-01-05,2022.0,article
